n numpy scipy pyfftw dft_loop dft_para_loop dft_matr dft_inter dft_radix2 dft_radix2f
3135 0.00014638900756835938 0.00010085105895996094 0.004646778106689453 0 0 0.6627728939056396 0 0 0
3136 8.821487426757812e-05 8.106231689453125e-05 0.0020787715911865234 0 0 0.6144266128540039 0.29717135429382324 0 0
3137 0.0003235340118408203 0.000255584716796875 0.0029375553131103516 0 0 0.6394493579864502 0 0 0
3138 0.0003075599670410156 0.0002510547637939453 0.004909992218017578 0 0 0.634516716003418 0.3256049156188965 0 0
3139 0.0001838207244873047 0.00016546249389648438 0.002007007598876953 0 0 0.6776905059814453 0 0 0
3140 0.00031447410583496094 0.0002460479736328125 0.0015935897827148438 0 0 0.6884212493896484 0.31754493713378906 0 0
3141 0.00031757354736328125 0.00024509429931640625 0.0032944679260253906 0 0 0.6832184791564941 0 0 0
3142 0.0002923011779785156 0.0002503395080566406 0.0035247802734375 0 0 0.6578676700592041 0.3122870922088623 0 0
3143 0.0003044605255126953 0.0002493858337402344 0.0027599334716796875 0 0 0.7116153240203857 0 0 0
3144 0.0001595020294189453 0.0001862049102783203 0.0031332969665527344 0 0 0.6525568962097168 0.3167612552642822 0 0
3145 0.0001571178436279297 0.00011801719665527344 0.0035712718963623047 0 0 0.671720027923584 0 0 0
3146 0.00012350082397460938 0.000102996826171875 0.0038449764251708984 0 0 0.6761817932128906 0.354414701461792 0 0
3147 0.0003180503845214844 0.00024199485778808594 0.0030176639556884766 0 0 0.6347792148590088 0 0 0
3148 0.0003399848937988281 0.00024962425231933594 0.005146026611328125 0 0 0.6742146015167236 0.3236427307128906 0 0
3149 0.00018167495727539062 0.0001652240753173828 0.0017976760864257812 0 0 0.6047327518463135 0 0 0
3150 0.00015616416931152344 8.58306884765625e-05 0.0013730525970458984 0 0 0.648369312286377 0.31472253799438477 0 0
3151 0.00021076202392578125 0.0002224445343017578 0.0015590190887451172 0 0 0.6369144916534424 0 0 0
3152 0.0003116130828857422 0.00024890899658203125 0.005416393280029297 0 0 0.6917932033538818 0.35967183113098145 0 0
3153 0.0003390312194824219 0.0002551078796386719 0.0027272701263427734 0 0 0.6379246711730957 0 0 0
3154 0.00015997886657714844 0.00020384788513183594 0.005549907684326172 0 0 0.7013547420501709 0.32375621795654297 0 0
3155 0.0003123283386230469 0.0002663135528564453 0.002556324005126953 0 0 0.6329450607299805 0 0 0
3156 0.0002918243408203125 0.0002510547637939453 0.003539562225341797 0 0 0.6565277576446533 0.32550668716430664 0 0
3157 0.00016045570373535156 0.00012063980102539062 0.0034470558166503906 0 0 0.6725366115570068 0 0 0
3158 0.0003001689910888672 0.0002627372741699219 0.003968954086303711 0 0 0.6755599975585938 0.33231282234191895 0 0
3159 0.00013375282287597656 0.0001010894775390625 0.0015339851379394531 0 0 0.6755564212799072 0 0 0
3160 0.00012969970703125 0.00014400482177734375 0.0018537044525146484 0 0 0.6360476016998291 0.3051109313964844 0 0
3161 0.00020384788513183594 0.00018930435180664062 0.0032701492309570312 0 0 0.7055974006652832 0 0 0
3162 0.00012564659118652344 0.00011706352233886719 0.007965087890625 0 0 0.6223118305206299 0.31893038749694824 0 0
3163 0.00031757354736328125 0.00026154518127441406 0.0031723976135253906 0 0 0.6477222442626953 0 0 0
3164 0.00016427040100097656 0.00017905235290527344 0.0026254653930664062 0 0 0.6494467258453369 0.322237491607666 0 0
3165 0.0003142356872558594 0.00024318695068359375 0.0024099349975585938 0 0 0.650397539138794 0 0 0
3166 0.0002961158752441406 0.0002505779266357422 0.003899097442626953 0 0 0.7457778453826904 0.3175232410430908 0 0
3167 0.0003123283386230469 0.0002460479736328125 0.0022521018981933594 0 0 0.696293830871582 0 0 0
3168 8.845329284667969e-05 8.916854858398438e-05 0.0022139549255371094 0 0 0.6596269607543945 0.3000364303588867 0 0
3169 0.0003025531768798828 0.00025773048400878906 0.0021753311157226562 0 0 0.7395219802856445 0 0 0
3170 0.0003085136413574219 0.00024056434631347656 0.0018620491027832031 0 0 0.6482582092285156 0.3080868721008301 0 0
3171 0.0003323554992675781 0.000240325927734375 0.002065420150756836 0 0 0.6472389698028564 0 0 0
3172 0.00012230873107910156 0.0001475811004638672 0.017035484313964844 0 0 0.6362566947937012 0.32795190811157227 0 0
3173 0.0003669261932373047 0.0002460479736328125 0.0019659996032714844 0 0 0.715811014175415 0 0 0
3174 0.00012803077697753906 0.00011777877807617188 0.0048449039459228516 0 0 0.7097506523132324 0.38050150871276855 0 0
3175 0.0001952648162841797 0.0001862049102783203 0.0012056827545166016 0 0 0.6914668083190918 0 0 0
3176 0.0003337860107421875 0.0002415180206298828 0.0027265548706054688 0 0 0.6881146430969238 0.3334808349609375 0 0
3177 0.0003864765167236328 0.0003018379211425781 0.0035173892974853516 0 0 0.6464412212371826 0 0 0
3178 0.00033736228942871094 0.0002384185791015625 0.0016376972198486328 0 0 0.6636781692504883 0.30464911460876465 0 0
3179 0.0001685619354248047 0.0001323223114013672 0.0018429756164550781 0 0 0.6780047416687012 0 0 0
3180 0.00011157989501953125 0.00012373924255371094 0.0025911331176757812 0 0 0.648822546005249 0.3048884868621826 0 0
3181 0.0003285408020019531 0.0002605915069580078 0.0030832290649414062 0 0 0.6731915473937988 0 0 0
3182 0.00016355514526367188 0.00014829635620117188 0.008433103561401367 0 0 0.6409518718719482 0.3128530979156494 0 0
3183 0.00033020973205566406 0.00023627281188964844 0.002975940704345703 0 0 0.6778244972229004 0 0 0
3184 0.00031757354736328125 0.00023555755615234375 0.0014109611511230469 0 0 0.6663758754730225 0.33942174911499023 0 0
3185 0.00015497207641601562 0.0001068115234375 0.000701904296875 0 0 0.6810128688812256 0 0 0
3186 0.00013446807861328125 0.0001270771026611328 0.0014712810516357422 0 0 0.6539628505706787 0.30539679527282715 0 0
3187 0.00031280517578125 0.00023674964904785156 0.0027365684509277344 0 0 0.7220840454101562 0 0 0
3188 0.00029206275939941406 0.000255584716796875 0.0041615962982177734 0 0 0.6844391822814941 0.3339548110961914 0 0
3189 0.00032520294189453125 0.00025153160095214844 0.002543210983276367 0 0 0.6832442283630371 0 0 0
3190 0.00016307830810546875 0.00010991096496582031 0.00441288948059082 0 0 0.6604151725769043 0.29632997512817383 0 0
3191 0.0003986358642578125 0.0022573471069335938 0.0028433799743652344 0 0 0.6729767322540283 0 0 0
3192 9.72747802734375e-05 0.00011324882507324219 0.0013687610626220703 0 0 0.6869907379150391 0.3314704895019531 0 0
3193 0.00023674964904785156 0.00018906593322753906 0.002340078353881836 0 0 0.667536735534668 0 0 0
3194 0.000286102294921875 0.0002853870391845703 0.0036454200744628906 0 0 0.6767959594726562 0.3083810806274414 0 0
3195 0.0001652240753173828 0.00013685226440429688 0.0014851093292236328 0 0 0.6529603004455566 0 0 0
3196 0.0001201629638671875 0.0001380443572998047 0.010369539260864258 0 0 0.6452546119689941 0.3033590316772461 0 0
3197 0.0003113746643066406 0.00024700164794921875 0.0013377666473388672 0 0 0.6671264171600342 0 0 0
3198 0.00013017654418945312 0.00012111663818359375 0.009037017822265625 0 0 0.6421768665313721 0.31202244758605957 0 0
3199 0.00030994415283203125 0.00023174285888671875 0.0029060840606689453 0 0 0.7204763889312744 0 0 0
3200 8.678436279296875e-05 8.487701416015625e-05 0.0008537769317626953 0 0 0.6936986446380615 0.33324742317199707 0 0
3201 0.00018858909606933594 0.0001614093780517578 0.004460573196411133 0 0 0.659820556640625 0 0 0
3202 0.0003554821014404297 0.0002777576446533203 0.005713701248168945 0 0 0.6968882083892822 0.3313474655151367 0 0
3203 0.00037670135498046875 0.00029206275939941406 0.003765106201171875 0 0 0.6875021457672119 0 0 0
3204 0.00013828277587890625 0.0001709461212158203 0.0032503604888916016 0 0 0.7786300182342529 0.3599281311035156 0 0
3205 0.00037932395935058594 0.0002982616424560547 0.0015954971313476562 0 0 0.666541576385498 0 0 0
3206 0.00033855438232421875 0.0002727508544921875 0.0026242733001708984 0 0 0.648503303527832 0.3071103096008301 0 0
3207 0.0003521442413330078 0.00027632713317871094 0.002933979034423828 0 0 0.5989463329315186 0 0 0
3208 0.0003364086151123047 0.0002903938293457031 0.004791736602783203 0 0 0.6225419044494629 0.32787609100341797 0 0
3209 0.0003724098205566406 0.0002856254577636719 0.003971099853515625 0 0 0.6768958568572998 0 0 0
3210 0.00019240379333496094 0.00020956993103027344 0.002066373825073242 0 0 0.6544623374938965 0.3364226818084717 0 0
3211 0.00014710426330566406 0.0001323223114013672 0.0023012161254882812 0 0 0.6685802936553955 0 0 0
3212 0.00013494491577148438 0.0001480579376220703 0.014716625213623047 0 0 0.629981517791748 0.32480478286743164 0 0
3213 0.00014162063598632812 9.489059448242188e-05 0.0018489360809326172 0 0 0.7652161121368408 0 0 0
3214 0.0003554821014404297 0.00027179718017578125 0.00561976432800293 0 0 0.6623303890228271 0.3310878276824951 0 0
3215 0.0003654956817626953 0.00027561187744140625 0.0021905899047851562 0 0 0.6630415916442871 0 0 0
3216 0.00012254714965820312 0.0001380443572998047 0.004637479782104492 0 0 0.6577742099761963 0.3573157787322998 0 0
3217 0.00036025047302246094 0.000286102294921875 0.0036470890045166016 0 0 0.6981213092803955 0 0 0
3218 0.0003337860107421875 0.00027751922607421875 0.004786491394042969 0 0 0.7003026008605957 0.3424954414367676 0 0
3219 0.00015854835510253906 0.0001277923583984375 0.006596803665161133 0 0 0.6601810455322266 0 0 0
3220 0.0001068115234375 0.00010204315185546875 0.0019724369049072266 0 0 0.692340612411499 0.32622742652893066 0 0
3221 0.0003609657287597656 0.0002925395965576172 0.0026938915252685547 0 0 0.7539710998535156 0 0 0
3222 0.00020933151245117188 0.00024366378784179688 0.0017938613891601562 0 0 0.6377997398376465 0.33188509941101074 0 0
3223 0.0004417896270751953 0.00027489662170410156 0.0031952857971191406 0 0 0.6547620296478271 0 0 0
3224 0.00010895729064941406 0.00011348724365234375 0.007304668426513672 0 0 0.6867883205413818 0.32860636711120605 0 0
3225 0.00015044212341308594 0.00011324882507324219 0.0014221668243408203 0 0 0.717902421951294 0 0 0
3226 0.00033164024353027344 0.0002911090850830078 0.004536151885986328 0 0 0.6957354545593262 0.32988548278808594 0 0
3227 0.0003561973571777344 0.0002834796905517578 0.0025119781494140625 0 0 0.710399866104126 0 0 0
3228 0.0003352165222167969 0.0002713203430175781 0.0056610107421875 0 0 0.6493368148803711 0.3258249759674072 0 0
3229 0.00037479400634765625 0.0002722740173339844 0.002391338348388672 0 0 0.7831912040710449 0 0 0
3230 0.00012135505676269531 0.00011014938354492188 0.006078481674194336 0 0 0.7017319202423096 0.35968995094299316 0 0
3231 0.0003650188446044922 0.0002701282501220703 0.0029261112213134766 0 0 0.6751480102539062 0 0 0
3232 0.00014162063598632812 0.00016498565673828125 0.002196073532104492 0 0 0.7024784088134766 0.3276634216308594 0 0
3233 0.0002040863037109375 0.00018739700317382812 0.0036983489990234375 0 0 0.6701028347015381 0 0 0
3234 0.00011610984802246094 9.322166442871094e-05 0.0026543140411376953 0 0 0.7621798515319824 0.31939196586608887 0 0
3235 0.00034308433532714844 0.00025343894958496094 0.0026090145111083984 0 0 0.6580531597137451 0 0 0
3236 0.00039196014404296875 0.0002894401550292969 0.005722522735595703 0 0 0.7098312377929688 0.3780970573425293 0 0
3237 0.00018334388732910156 0.00015926361083984375 0.0035979747772216797 0 0 0.6577355861663818 0 0 0
3238 0.00030493736267089844 0.0002529621124267578 0.004930734634399414 0 0 0.6656556129455566 0.3091926574707031 0 0
3239 0.00018858909606933594 0.00017547607421875 0.002718687057495117 0 0 0.6750602722167969 0 0 0
3240 8.797645568847656e-05 8.320808410644531e-05 0.0013625621795654297 0 0 0.6992964744567871 0.3306906223297119 0 0
3241 0.0003871917724609375 0.000286102294921875 0.0022437572479248047 0 0 0.726557731628418 0 0 0
3242 0.00038242340087890625 0.0002906322479248047 0.007781505584716797 0 0 0.6617121696472168 0.3369162082672119 0 0
3243 0.00016164779663085938 0.00014734268188476562 0.0026073455810546875 0 0 0.7020151615142822 0 0 0
3244 0.0003771781921386719 0.0003025531768798828 0.010602474212646484 0 0 0.6906411647796631 0.36113691329956055 0 0
3245 0.00017952919006347656 0.00013446807861328125 0.001996755599975586 0 0 0.7493152618408203 0 0 0
3246 0.0003631114959716797 0.00029277801513671875 0.005003690719604492 0 0 0.6929590702056885 0.3452458381652832 0 0
3247 0.00040435791015625 0.0002865791320800781 0.002016305923461914 0 0 0.6210920810699463 0 0 0
3248 9.679794311523438e-05 0.00010395050048828125 0.0009655952453613281 0 0 0.6861228942871094 0.35233378410339355 0 0
3249 0.00014543533325195312 0.00010657310485839844 0.0031516551971435547 0 0 0.674687385559082 0 0 0
3250 0.00011420249938964844 9.1552734375e-05 0.001186370849609375 0 0 0.6993601322174072 0.3502650260925293 0 0
3251 0.0004534721374511719 0.0003020763397216797 0.003968477249145508 0 0 0.7092471122741699 0 0 0
3252 0.00038552284240722656 0.00037169456481933594 0.004671335220336914 0 0 0.7642331123352051 0.3386707305908203 0 0
3253 0.0003879070281982422 0.00031447410583496094 0.002896547317504883 0 0 0.6593899726867676 0 0 0
3254 0.00036144256591796875 0.00030350685119628906 0.004065752029418945 0 0 0.7160189151763916 0.3399186134338379 0 0
3255 0.0001494884490966797 0.00010824203491210938 0.0011780261993408203 0 0 0.6691043376922607 0 0 0
3256 0.00011420249938964844 0.00011396408081054688 0.03290557861328125 0 0 0.6880326271057129 0.3208451271057129 0 0
3257 0.00039315223693847656 0.0003070831298828125 0.003027200698852539 0 0 0.6752710342407227 0 0 0
3258 0.00021505355834960938 0.00024628639221191406 0.00458526611328125 0 0 0.7045364379882812 0.31795740127563477 0 0
3259 0.0003933906555175781 0.0002853870391845703 0.003592252731323242 0 0 0.764869213104248 0 0 0
3260 0.0001838207244873047 0.00024509429931640625 0.0031464099884033203 0 0 0.6819977760314941 0.351093053817749 0 0
3261 0.00038623809814453125 0.0002875328063964844 0.0037488937377929688 0 0 0.6818380355834961 0 0 0
3262 0.0003948211669921875 0.0002982616424560547 0.002290010452270508 0 0 0.663550853729248 0.34053587913513184 0 0
3263 0.00041174888610839844 0.00030112266540527344 0.0018401145935058594 0 0 0.6485028266906738 0 0 0
3264 9.322166442871094e-05 9.775161743164062e-05 0.0015671253204345703 0 0 0.6591243743896484 0.33474302291870117 0 0
3265 0.00040650367736816406 0.00031638145446777344 0.0029265880584716797 0 0 0.6755180358886719 0 0 0
3266 0.00017070770263671875 0.0001723766326904297 0.004254341125488281 0 0 0.655193567276001 0.31626033782958984 0 0
3267 0.00014209747314453125 8.845329284667969e-05 0.004845619201660156 0 0 0.6826093196868896 0 0 0
3268 0.00011754035949707031 0.00013518333435058594 0.009473085403442383 0 0 0.6125020980834961 0.2932906150817871 0 0
3269 0.00042724609375 0.0003113746643066406 0.00238800048828125 0 0 0.617825984954834 0 0 0
3270 0.0001857280731201172 0.00018858909606933594 0.003526926040649414 0 0 0.7402157783508301 0.3394887447357178 0 0
3271 0.0003981590270996094 0.0002913475036621094 0.0039000511169433594 0 0 0.6633467674255371 0 0 0
3272 0.0003848075866699219 0.0002677440643310547 0.003347158432006836 0 0 0.6557226181030273 0.33682799339294434 0 0
3273 0.0004057884216308594 0.0003020763397216797 0.0043871402740478516 0 0 0.6361303329467773 0 0 0
3274 0.0003845691680908203 0.0002911090850830078 0.00433039665222168 0 0 0.6320445537567139 0.3037843704223633 0 0
3275 0.0004055500030517578 0.0002830028533935547 0.0019600391387939453 0 0 0.7313845157623291 0 0 0
3276 9.918212890625e-05 9.5367431640625e-05 0.0013878345489501953 0 0 0.5891363620758057 0.3013479709625244 0 0
3277 0.0004055500030517578 0.00026488304138183594 0.0021600723266601562 0 0 0.5943892002105713 0 0 0
3278 0.0003845691680908203 0.00027751922607421875 0.005747795104980469 0 0 0.6171298027038574 0.35692715644836426 0 0
3279 0.0004429817199707031 0.0002682209014892578 0.0044214725494384766 0 0 0.6145386695861816 0 0 0
3280 0.0001068115234375 0.0001163482666015625 0.002462148666381836 0 0 0.5788445472717285 0.2997887134552002 0 0
3281 0.00041031837463378906 0.00030875205993652344 0.002463102340698242 0 0 0.57631516456604 0 0 0
3282 0.0003123283386230469 0.0002677440643310547 0.004477500915527344 0 0 0.5713238716125488 0.36244964599609375 0 0
3283 0.00017762184143066406 0.0001404285430908203 0.0018620491027832031 0 0 0.6783604621887207 0 0 0
3284 0.00031065940856933594 0.0002913475036621094 0.006016731262207031 0 0 0.5779826641082764 0.3250002861022949 0 0
3285 0.0001761913299560547 0.00014734268188476562 0.0015399456024169922 0 0 0.705324649810791 0 0 0
3286 0.00014781951904296875 0.00015211105346679688 0.006850004196166992 0 0 0.6237959861755371 0.3071634769439697 0 0
3287 0.0003631114959716797 0.0002694129943847656 0.0018715858459472656 0 0 0.6336350440979004 0 0 0
3288 0.00017404556274414062 0.00022530555725097656 0.0021543502807617188 0 0 0.5935149192810059 0.28928256034851074 0 0
3289 0.00015616416931152344 0.00011444091796875 0.0013325214385986328 0 0 0.6194944381713867 0 0 0
3290 0.0001373291015625 0.0001289844512939453 0.0012171268463134766 0 0 0.5579879283905029 0.29556751251220703 0 0
3291 0.0003478527069091797 0.0002827644348144531 0.003843545913696289 0 0 0.6597859859466553 0 0 0
3292 0.0003151893615722656 0.0002722740173339844 0.00693202018737793 0 0 0.608726978302002 0.2914764881134033 0 0
3293 0.0002155303955078125 0.0002033710479736328 0.003233194351196289 0 0 0.6100399494171143 0 0 0
3294 0.0001392364501953125 0.00020384788513183594 0.005792856216430664 0 0 0.6297187805175781 0.34889769554138184 0 0
3295 0.0003418922424316406 0.0002765655517578125 0.0024356842041015625 0 0 0.5936989784240723 0 0 0
3296 0.00014543533325195312 0.00017380714416503906 0.0019397735595703125 0 0 0.6265242099761963 0.2976417541503906 0 0
3297 0.0002536773681640625 0.0002238750457763672 0.0018184185028076172 0 0 0.597102165222168 0 0 0
3298 0.0001811981201171875 0.00018167495727539062 0.00532841682434082 0 0 0.5920877456665039 0.2985215187072754 0 0
3299 0.00033545494079589844 0.00026607513427734375 0.003433704376220703 0 0 0.5807223320007324 0 0 0
3300 9.322166442871094e-05 9.584426879882812e-05 0.0012433528900146484 0 0 0.6815104484558105 0.3475356101989746 0 0
3301 0.0004417896270751953 0.0002765655517578125 0.0030961036682128906 0 0 0.6117045879364014 0 0 0
3302 0.00019693374633789062 0.00021028518676757812 0.0034325122833251953 0 0 0.5973834991455078 0.31476688385009766 0 0
3303 0.0004200935363769531 0.00029921531677246094 0.0029625892639160156 0 0 0.6061012744903564 0 0 0
3304 0.0001227855682373047 0.0001556873321533203 0.0025713443756103516 0 0 0.6518282890319824 0.3048386573791504 0 0
3305 0.0004172325134277344 0.0003082752227783203 0.002833843231201172 0 0 0.6861622333526611 0 0 0
3306 0.000133514404296875 0.0001347064971923828 0.008972883224487305 0 0 0.6051249504089355 0.2888529300689697 0 0
3307 0.0004711151123046875 0.0002715587615966797 0.0021958351135253906 0 0 0.5990786552429199 0 0 0
3308 0.0003857612609863281 0.0002722740173339844 0.006874561309814453 0 0 0.6212081909179688 0.30968451499938965 0 0
3309 0.0004899501800537109 0.0003082752227783203 0.0030014514923095703 0 0 0.6197600364685059 0 0 0
3310 0.0004775524139404297 0.0003235340118408203 0.0040857791900634766 0 0 0.6289703845977783 0.31534719467163086 0 0
3311 0.00016307830810546875 0.0001251697540283203 0.002113819122314453 0 0 0.6264877319335938 0 0 0
3312 0.00010633468627929688 0.00010371208190917969 0.0020139217376708984 0 0 0.6356501579284668 0.3235206604003906 0 0
3313 0.0004930496215820312 0.00032901763916015625 0.002821207046508789 0 0 0.5977988243103027 0 0 0
3314 0.00045943260192871094 0.0003230571746826172 0.003975391387939453 0 0 0.6626420021057129 0.3365483283996582 0 0
3315 0.00014710426330566406 0.00011610984802246094 0.004584312438964844 0 0 0.6289973258972168 0 0 0
3316 0.0004925727844238281 0.0003123283386230469 0.005785226821899414 0 0 0.5824823379516602 0.3074204921722412 0 0
3317 0.00021338462829589844 0.00021529197692871094 0.0021283626556396484 0 0 0.7222144603729248 0 0 0
3318 0.00015687942504882812 0.00015616416931152344 0.0016906261444091797 0 0 0.7045469284057617 0.3032546043395996 0 0
3319 0.0004711151123046875 0.00030922889709472656 0.002717733383178711 0 0 0.6674244403839111 0 0 0
3320 0.00014281272888183594 0.00017333030700683594 0.002015829086303711 0 0 0.6877346038818359 0.34048891067504883 0 0
3321 0.00016760826110839844 0.00011515617370605469 0.002425670623779297 0 0 0.7083175182342529 0 0 0
3322 0.00023818016052246094 0.00023627281188964844 0.0074100494384765625 0 0 0.5793211460113525 0.3646278381347656 0 0
3323 0.00047469139099121094 0.0004222393035888672 0.002565145492553711 0 0 0.6904432773590088 0 0 0
3324 0.00044035911560058594 0.0003292560577392578 0.003321409225463867 0 0 0.7540161609649658 0.39975929260253906 0 0
3325 0.00016570091247558594 0.00012493133544921875 0.0011227130889892578 0 0 0.6972949504852295 0 0 0
3326 0.0004429817199707031 0.0003108978271484375 0.004573345184326172 0 0 0.788825511932373 0.3571808338165283 0 0
3327 0.00046539306640625 0.00031828880310058594 0.0031638145446777344 0 0 0.6311030387878418 0 0 0
3328 9.298324584960938e-05 9.250640869140625e-05 0.0016868114471435547 0 0 0.617332935333252 0.3142585754394531 0 0
3329 0.0003695487976074219 0.0002875328063964844 0.0025026798248291016 0 0 0.6249358654022217 0 0 0
3330 0.00012826919555664062 0.00012063980102539062 0.0032482147216796875 0 0 0.6402425765991211 0.3155193328857422 0 0
3331 0.0005495548248291016 0.0002853870391845703 0.0024404525756835938 0 0 0.5952882766723633 0 0 0
3332 0.00010609626770019531 0.00010418891906738281 0.0015342235565185547 0 0 0.6391956806182861 0.30010199546813965 0 0
3333 0.00019669532775878906 0.0002009868621826172 0.004117012023925781 0 0 0.6089475154876709 0 0 0
3334 0.0003056526184082031 0.0002646446228027344 0.003760814666748047 0 0 0.5664253234863281 0.32081031799316406 0 0
3335 0.0001595020294189453 0.00016450881958007812 0.002324819564819336 0 0 0.5991604328155518 0 0 0
3336 0.00017309188842773438 0.0002124309539794922 0.002703428268432617 0 0 0.6037783622741699 0.29918718338012695 0 0
3337 0.0001938343048095703 0.00020813941955566406 0.002163410186767578 0 0 0.7069385051727295 0 0 0
3338 0.0003056526184082031 0.0002663135528564453 0.004442930221557617 0 0 0.659998893737793 0.3148024082183838 0 0
3339 0.00017905235290527344 0.0001347064971923828 0.0020487308502197266 0 0 0.6548125743865967 0 0 0
3340 0.0003266334533691406 0.0002617835998535156 0.0024912357330322266 0 0 0.6906099319458008 0.362485408782959 0 0
3341 0.00034499168395996094 0.0002613067626953125 0.00177001953125 0 0 0.798846960067749 0 0 0
3342 0.00031256675720214844 0.0002760887145996094 0.0035696029663085938 0 0 0.6836607456207275 0.31507253646850586 0 0
3343 0.0003998279571533203 0.00025725364685058594 0.0023267269134521484 0 0 0.6660542488098145 0 0 0
3344 0.00010633468627929688 0.00010895729064941406 0.02481222152709961 0 0 0.6931371688842773 0.3602447509765625 0 0
3345 0.0003345012664794922 0.0002732276916503906 0.0018129348754882812 0 0 0.7044835090637207 0 0 0
3346 0.000308990478515625 0.0002617835998535156 0.0020627975463867188 0 0 0.6667943000793457 0.36782026290893555 0 0
3347 0.00034046173095703125 0.00032019615173339844 0.003225564956665039 0 0 0.6281139850616455 0 0 0
3348 0.00010514259338378906 0.00011157989501953125 0.0025022029876708984 0 0 0.6524755954742432 0.3212578296661377 0 0
3349 0.0003383159637451172 0.00025391578674316406 0.0013878345489501953 0 0 0.6744143962860107 0 0 0
3350 0.00014519691467285156 0.00023245811462402344 0.00160980224609375 0 0 0.6619758605957031 0.3536691665649414 0 0
3351 0.00035452842712402344 0.00026226043701171875 0.0027213096618652344 0 0 0.7291913032531738 0 0 0
3352 0.0003066062927246094 0.0002574920654296875 0.010442733764648438 0 0 0.6396081447601318 0.31826353073120117 0 0
3353 0.000377655029296875 0.000263214111328125 0.0027556419372558594 0 0 0.6615076065063477 0 0 0
3354 0.00013303756713867188 0.00013017654418945312 0.008204936981201172 0 0 0.6636130809783936 0.31496667861938477 0 0
3355 0.00017642974853515625 0.0002028942108154297 0.003718137741088867 0 0 0.6478238105773926 0 0 0
3356 0.00031256675720214844 0.0002608299255371094 0.006619691848754883 0 0 0.634458065032959 0.34947824478149414 0 0
3357 0.00034236907958984375 0.0002605915069580078 0.0028839111328125 0 0 0.6969239711761475 0 0 0
3358 0.0001957416534423828 0.00016689300537109375 0.004839897155761719 0 0 0.6196167469024658 0.32753586769104004 0 0
3359 0.0003337860107421875 0.00026607513427734375 0.0035152435302734375 0 0 0.6944522857666016 0 0 0
3360 9.250640869140625e-05 8.440017700195312e-05 0.0012111663818359375 0 0 0.6786806583404541 0.3176300525665283 0 0
3361 0.00043463706970214844 0.0003075599670410156 0.0029747486114501953 0 0 0.7633788585662842 0 0 0
3362 0.00014853477478027344 0.0001506805419921875 0.011284351348876953 0 0 0.7438414096832275 0.38321876525878906 0 0
3363 0.00017905235290527344 0.00016808509826660156 0.0034177303314208984 0 0 0.6476917266845703 0 0 0
3364 0.00011658668518066406 0.00012826919555664062 0.008577346801757812 0 0 0.7422382831573486 0.33585453033447266 0 0
3365 0.00038552284240722656 0.0003159046173095703 0.00293731689453125 0 0 0.7315125465393066 0 0 0
3366 0.00012564659118652344 0.00012230873107910156 0.007360935211181641 0 0 0.6743001937866211 0.3442225456237793 0 0
3367 0.0002033710479736328 0.00012230873107910156 0.0032253265380859375 0 0 0.6521937847137451 0 0 0
3368 0.00035643577575683594 0.0003020763397216797 0.0037224292755126953 0 0 0.6427943706512451 0.32206130027770996 0 0
3369 0.0004169940948486328 0.0002849102020263672 0.0031616687774658203 0 0 0.6177897453308105 0 0 0
3370 0.00037026405334472656 0.00036907196044921875 0.0034394264221191406 0 0 0.7228078842163086 0.3493783473968506 0 0
3371 0.0003898143768310547 0.00028014183044433594 0.0021011829376220703 0 0 0.645066499710083 0 0 0
3372 0.0003795623779296875 0.00033020973205566406 0.005416393280029297 0 0 0.631772518157959 0.3626980781555176 0 0
3373 0.00038743019104003906 0.00028443336486816406 0.002889394760131836 0 0 0.7761285305023193 0 0 0
3374 0.0003921985626220703 0.00028514862060546875 0.0028350353240966797 0 0 0.6563806533813477 0.34940505027770996 0 0
3375 0.00013947486877441406 8.440017700195312e-05 0.0009315013885498047 0 0 0.6488313674926758 0 0 0
3376 0.00041103363037109375 0.0003108978271484375 0.0023832321166992188 0 0 0.6833279132843018 0.3320167064666748 0 0
3377 0.0004124641418457031 0.0002968311309814453 0.0037119388580322266 0 0 0.6727495193481445 0 0 0
3378 0.0003960132598876953 0.0003724098205566406 0.0044596195220947266 0 0 0.6733047962188721 0.3499016761779785 0 0
3379 0.00021219253540039062 0.00024056434631347656 0.0030694007873535156 0 0 0.682039737701416 0 0 0
3380 0.00010275840759277344 0.00011014938354492188 0.00690913200378418 0 0 0.6457200050354004 0.3481113910675049 0 0
3381 0.000152587890625 0.00010657310485839844 0.0017247200012207031 0 0 0.6724002361297607 0 0 0
3382 0.0001704692840576172 0.0001823902130126953 0.006188869476318359 0 0 0.7073702812194824 0.3338141441345215 0 0
3383 0.0004324913024902344 0.0002880096435546875 0.002230405807495117 0 0 0.6907806396484375 0 0 0
3384 0.00011587142944335938 0.0001239776611328125 0.001177072525024414 0 0 0.6623561382293701 0.33913636207580566 0 0
3385 0.0004036426544189453 0.00029087066650390625 0.0028867721557617188 0 0 0.6572659015655518 0 0 0
3386 0.00036835670471191406 0.0003535747528076172 0.004065513610839844 0 0 0.6542913913726807 0.3385937213897705 0 0
3387 0.00039768218994140625 0.0002944469451904297 0.00250244140625 0 0 0.6502032279968262 0 0 0
3388 0.00010728836059570312 9.226799011230469e-05 0.014733076095581055 0 0 0.6701440811157227 0.3408229351043701 0 0
