n numpy scipy pyfftw dft_loop dft_para_loop dft_matr dft_inter dft_radix2 dft_radix2f
190 4.220008850097656e-05 6.413459777832031e-05 0.0005853176116943359 0.08104777336120605 0.022333621978759766 0.002771615982055664 0.0013985633850097656 0 0
191 7.343292236328125e-05 8.273124694824219e-05 0.0016660690307617188 0.05910778045654297 0.027059316635131836 0.00141143798828125 0 0 0
192 3.647804260253906e-05 5.6743621826171875e-05 0.0009024143218994141 0.06049346923828125 0.024317264556884766 0.002414226531982422 0.001645803451538086 0 0
193 8.749961853027344e-05 7.271766662597656e-05 0.003946781158447266 0.05932784080505371 0.02519679069519043 0.0031337738037109375 0 0 0
194 4.744529724121094e-05 7.414817810058594e-05 0.0031981468200683594 0.059740304946899414 0.025071382522583008 0.0017979145050048828 0.0015559196472167969 0 0
195 4.887580871582031e-05 5.936622619628906e-05 0.0005359649658203125 0.06257104873657227 0.02545762062072754 0.0033969879150390625 0 0 0
196 3.838539123535156e-05 6.508827209472656e-05 0.0010631084442138672 0.06265640258789062 0.026851415634155273 0.0015246868133544922 0.0013394355773925781 0 0
197 7.62939453125e-05 8.153915405273438e-05 0.002801656723022461 0.06217002868652344 0.024552345275878906 0.0022249221801757812 0 0 0
198 4.1484832763671875e-05 0.00010061264038085938 0.0006272792816162109 0.06478762626647949 0.027678489685058594 0.003692626953125 0.0011947154998779297 0 0
199 8.082389831542969e-05 8.034706115722656e-05 0.001461029052734375 0.06392669677734375 0.026597261428833008 0.0021352767944335938 0 0 0
200 3.552436828613281e-05 6.103515625e-05 0.00042557716369628906 0.0648658275604248 0.026618480682373047 0.004262208938598633 0.00162506103515625 0 0
201 5.221366882324219e-05 6.103515625e-05 0.0022249221801757812 0.06606292724609375 0.02843499183654785 0.0026297569274902344 0 0 0
202 8.249282836914062e-05 7.176399230957031e-05 0.0036776065826416016 0.06626749038696289 0.024138689041137695 0.0018687248229980469 0.0012328624725341797 0 0
203 5.078315734863281e-05 0.00010061264038085938 0.0005288124084472656 0.06719160079956055 0.028140544891357422 0.002651691436767578 0 0 0
204 4.00543212890625e-05 6.0558319091796875e-05 0.0009667873382568359 0.06749582290649414 0.0319516658782959 0.002424955368041992 0.0017910003662109375 0 0
205 4.982948303222656e-05 6.151199340820312e-05 0.0021393299102783203 0.06790995597839355 0.028978347778320312 0.0031278133392333984 0 0 0
206 5.8650970458984375e-05 0.0001201629638671875 0.003072023391723633 0.06797528266906738 0.0261385440826416 0.0027768611907958984 0.0013849735260009766 0 0
207 5.269050598144531e-05 6.222724914550781e-05 0.0004343986511230469 0.07117843627929688 0.030018329620361328 0.0019106864929199219 0 0 0
208 3.647804260253906e-05 6.461143493652344e-05 0.000598907470703125 0.07053899765014648 0.02698969841003418 0.0019388198852539062 0.0015022754669189453 0 0
209 8.893013000488281e-05 6.437301635742188e-05 0.0007369518280029297 0.06995129585266113 0.027583837509155273 0.0021190643310546875 0 0 0
210 4.792213439941406e-05 6.031990051269531e-05 0.0008635520935058594 0.0722348690032959 0.026073694229125977 0.0024623870849609375 0.0015146732330322266 0 0
211 7.915496826171875e-05 0.00010156631469726562 0.0027806758880615234 0.07102370262145996 0.02647876739501953 0.002592325210571289 0 0 0
212 4.553794860839844e-05 7.200241088867188e-05 0.002768993377685547 0.07321858406066895 0.031133651733398438 0.0045125484466552734 0.0013289451599121094 0 0
213 4.744529724121094e-05 6.127357482910156e-05 0.0027675628662109375 0.07280731201171875 0.026876211166381836 0.001852273941040039 0 0 0
214 7.724761962890625e-05 7.343292236328125e-05 0.0017027854919433594 0.07486653327941895 0.024890661239624023 0.0025246143341064453 0.0015604496002197266 0 0
215 5.14984130859375e-05 6.651878356933594e-05 0.0005817413330078125 0.07426285743713379 0.027565956115722656 0.0037446022033691406 0 0 0
216 4.744529724121094e-05 7.009506225585938e-05 0.0005748271942138672 0.07647871971130371 0.026781797409057617 0.004373073577880859 0.0017230510711669922 0 0
217 4.982948303222656e-05 6.341934204101562e-05 0.00081634521484375 0.0771937370300293 0.02684330940246582 0.0037076473236083984 0 0 0
218 4.982948303222656e-05 7.343292236328125e-05 0.002538442611694336 0.07651519775390625 0.03016376495361328 0.0017554759979248047 0.0013382434844970703 0 0
219 4.9591064453125e-05 5.91278076171875e-05 0.0042569637298583984 0.07759666442871094 0.03090691566467285 0.0017876625061035156 0 0 0
220 3.814697265625e-05 6.008148193359375e-05 0.00067901611328125 0.07813835144042969 0.02520608901977539 0.0022068023681640625 0.0020406246185302734 0 0
221 5.245208740234375e-05 6.580352783203125e-05 0.000782012939453125 0.07820844650268555 0.0301513671875 0.0028047561645507812 0 0 0
222 4.863739013671875e-05 7.2479248046875e-05 0.005270481109619141 0.0796041488647461 0.02918219566345215 0.002692699432373047 0.0014240741729736328 0 0
223 7.462501525878906e-05 8.416175842285156e-05 0.002703428268432617 0.08020377159118652 0.02926921844482422 0.0021555423736572266 0 0 0
224 3.600120544433594e-05 5.698204040527344e-05 0.001323699951171875 0.08182835578918457 0.025426387786865234 0.005387544631958008 0.0015511512756347656 0 0
225 4.9591064453125e-05 5.9604644775390625e-05 0.0008070468902587891 0.0803380012512207 0.0314030647277832 0.0019071102142333984 0 0 0
226 4.839897155761719e-05 6.914138793945312e-05 0.002021312713623047 0.08425378799438477 0.02756524085998535 0.0032067298889160156 0.0014982223510742188 0 0
227 8.726119995117188e-05 7.867813110351562e-05 0.0022771358489990234 0.08324313163757324 0.027658700942993164 0.0036187171936035156 0 0 0
228 4.1484832763671875e-05 6.747245788574219e-05 0.0007419586181640625 0.08390498161315918 0.033811092376708984 0.0019271373748779297 0.001415252685546875 0 0
229 8.440017700195312e-05 7.62939453125e-05 0.0015513896942138672 0.08553004264831543 0.029857397079467773 0.0026531219482421875 0 0 0
230 4.4345855712890625e-05 6.246566772460938e-05 0.00054931640625 0.0852968692779541 0.02495598793029785 0.0019724369049072266 0.0014624595642089844 0 0
231 5.14984130859375e-05 6.222724914550781e-05 0.0006797313690185547 0.08642077445983887 0.02872920036315918 0.0054662227630615234 0 0 0
232 4.2438507080078125e-05 7.224082946777344e-05 0.0012657642364501953 0.08675527572631836 0.025224924087524414 0.003378152847290039 0.0025146007537841797 0 0
233 8.416175842285156e-05 7.43865966796875e-05 0.0018930435180664062 0.0886833667755127 0.02990126609802246 0.004839658737182617 0 0 0
234 4.57763671875e-05 7.271766662597656e-05 0.0008158683776855469 0.08938336372375488 0.03281879425048828 0.0037508010864257812 0.001993894577026367 0 0
235 5.14984130859375e-05 6.747245788574219e-05 0.0015528202056884766 0.08998417854309082 0.02838420867919922 0.0031921863555908203 0 0 0
236 4.2438507080078125e-05 6.628036499023438e-05 0.0018811225891113281 0.08993291854858398 0.029547452926635742 0.004731178283691406 0.002568960189819336 0 0
237 5.245208740234375e-05 6.437301635742188e-05 0.0015959739685058594 0.08848977088928223 0.028520822525024414 0.0024590492248535156 0 0 0
238 4.57763671875e-05 7.05718994140625e-05 0.0012733936309814453 0.09291934967041016 0.028441905975341797 0.005014657974243164 0.0019083023071289062 0 0
239 8.130073547363281e-05 7.748603820800781e-05 0.0016856193542480469 0.09374022483825684 0.03246045112609863 0.004393100738525391 0 0 0
240 3.910064697265625e-05 6.628036499023438e-05 0.0011157989501953125 0.09300351142883301 0.03198361396789551 0.0037550926208496094 0.0018754005432128906 0 0
241 9.393692016601562e-05 8.845329284667969e-05 0.003916263580322266 0.09656906127929688 0.03921914100646973 0.004088163375854492 0 0 0
242 4.6253204345703125e-05 6.699562072753906e-05 0.0021288394927978516 0.09545040130615234 0.033919572830200195 0.002149820327758789 0.0016183853149414062 0 0
243 5.054473876953125e-05 6.127357482910156e-05 0.0008199214935302734 0.09922933578491211 0.034450531005859375 0.005947113037109375 0 0 0
244 4.2438507080078125e-05 7.486343383789062e-05 0.003740072250366211 0.09898877143859863 0.0311887264251709 0.004621982574462891 0.0024781227111816406 0 0
245 5.6743621826171875e-05 6.651878356933594e-05 0.0005602836608886719 0.11074209213256836 0.03486824035644531 0.0025730133056640625 0 0 0
246 5.1975250244140625e-05 7.414817810058594e-05 0.0021605491638183594 0.0988924503326416 0.03239774703979492 0.005301952362060547 0.001913309097290039 0 0
247 5.91278076171875e-05 7.43865966796875e-05 0.0008554458618164062 0.09705805778503418 0.03255462646484375 0.00597834587097168 0 0 0
248 4.2438507080078125e-05 7.081031799316406e-05 0.0010116100311279297 0.09776902198791504 0.027353525161743164 0.0037698745727539062 0.0025980472564697266 0 0
249 5.602836608886719e-05 7.152557373046875e-05 0.0030095577239990234 0.10061955451965332 0.030820369720458984 0.004903078079223633 0 0 0
250 4.2438507080078125e-05 6.151199340820312e-05 0.0004923343658447266 0.10036325454711914 0.03170061111450195 0.0032396316528320312 0.0021631717681884766 0 0
251 8.58306884765625e-05 7.653236389160156e-05 0.0026421546936035156 0.10150861740112305 0.033171653747558594 0.004800319671630859 0 0 0
252 4.00543212890625e-05 8.082389831542969e-05 0.0009617805480957031 0.10064864158630371 0.028145551681518555 0.00582122802734375 0.002897024154663086 0 0
253 5.245208740234375e-05 7.367134094238281e-05 0.0004928112030029297 0.10329079627990723 0.029885053634643555 0.0050258636474609375 0 0 0
254 7.700920104980469e-05 7.009506225585938e-05 0.002439260482788086 0.10294198989868164 0.03049492835998535 0.0024721622467041016 0.001903533935546875 0 0
255 5.245208740234375e-05 6.842613220214844e-05 0.0005629062652587891 0.10570430755615234 0.03783059120178223 0.0034456253051757812 0 0 0
256 3.814697265625e-05 6.365776062011719e-05 0.0005183219909667969 0.10414743423461914 0.03061652183532715 0.0038378238677978516 0.0034439563751220703 0.006769418716430664 0.006377220153808594
257 0.00010561943054199219 7.653236389160156e-05 0.0017154216766357422 0.10627460479736328 0.02843308448791504 0.005841732025146484 0 0 0
258 4.744529724121094e-05 6.651878356933594e-05 0.0009524822235107422 0.10594582557678223 0.02859210968017578 0.006475210189819336 0.0029456615447998047 0 0
259 5.7697296142578125e-05 7.128715515136719e-05 0.0017142295837402344 0.10864448547363281 0.03373098373413086 0.004097938537597656 0 0 0
260 4.38690185546875e-05 6.794929504394531e-05 0.0009353160858154297 0.108642578125 0.034952640533447266 0.0024776458740234375 0.00201416015625 0 0
261 4.887580871582031e-05 5.1975250244140625e-05 0.0006570816040039062 0.11055469512939453 0.029469966888427734 0.006289482116699219 0 0 0
262 9.322166442871094e-05 0.00010418891906738281 0.0025374889373779297 0.10936331748962402 0.028629064559936523 0.0035674571990966797 0.00258636474609375 0 0
263 0.00010395050048828125 7.748603820800781e-05 0.0017020702362060547 0.11419963836669922 0.029535531997680664 0.0035364627838134766 0 0 0
264 3.981590270996094e-05 6.341934204101562e-05 0.0008587837219238281 0.11174416542053223 0.030640363693237305 0.004994392395019531 0.002155303955078125 0 0
265 5.507469177246094e-05 6.318092346191406e-05 0.0013816356658935547 0.11323881149291992 0.034033775329589844 0.005410671234130859 0 0 0
266 4.6253204345703125e-05 6.413459777832031e-05 0.0006840229034423828 0.11414980888366699 0.031024694442749023 0.005150318145751953 0.002320528030395508 0 0
267 5.626678466796875e-05 7.176399230957031e-05 0.0015897750854492188 0.11363339424133301 0.03104233741760254 0.006635189056396484 0 0 0
268 4.267692565917969e-05 7.009506225585938e-05 0.00298309326171875 0.11432218551635742 0.03408336639404297 0.004935026168823242 0.001924276351928711 0 0
269 0.00013375282287597656 9.417533874511719e-05 0.0014941692352294922 0.11579537391662598 0.0336613655090332 0.0048847198486328125 0 0 0
270 4.4345855712890625e-05 9.393692016601562e-05 0.0010657310485839844 0.1140596866607666 0.030548095703125 0.006218671798706055 0.0035543441772460938 0 0
271 9.679794311523438e-05 8.344650268554688e-05 0.0024261474609375 0.11823749542236328 0.03489398956298828 0.0038607120513916016 0 0 0
272 4.172325134277344e-05 0.000202178955078125 0.0018432140350341797 0.1198875904083252 0.037972450256347656 0.0070416927337646484 0.002523660659790039 0 0
273 5.507469177246094e-05 6.651878356933594e-05 0.000659942626953125 0.12027454376220703 0.033150672912597656 0.00536799430847168 0 0 0
274 9.131431579589844e-05 8.654594421386719e-05 0.0024628639221191406 0.12118220329284668 0.03049755096435547 0.005456209182739258 0.002241849899291992 0 0
275 5.173683166503906e-05 5.888938903808594e-05 0.0008006095886230469 0.12096905708312988 0.032134294509887695 0.005530118942260742 0 0 0
276 4.553794860839844e-05 6.604194641113281e-05 0.000797271728515625 0.14925599098205566 0.03299450874328613 0.0037543773651123047 0.0028908252716064453 0 0
277 8.511543273925781e-05 8.106231689453125e-05 0.002502918243408203 0.1252589225769043 0.029423236846923828 0.0041506290435791016 0 0 0
278 8.273124694824219e-05 7.82012939453125e-05 0.0019953250885009766 0.12407612800598145 0.04584169387817383 0.005869150161743164 0.0021512508392333984 0 0
279 5.7220458984375e-05 6.771087646484375e-05 0.0005743503570556641 0.12523698806762695 0.030733823776245117 0.0063970088958740234 0 0 0
280 3.9577484130859375e-05 6.175041198730469e-05 0.0012362003326416016 0.12513351440429688 0.034986257553100586 0.0048580169677734375 0.003094911575317383 0 0
281 0.000110626220703125 7.867813110351562e-05 0.0019686222076416016 0.1280841827392578 0.03733992576599121 0.005593061447143555 0 0 0
282 4.863739013671875e-05 8.273124694824219e-05 0.0015034675598144531 0.12761139869689941 0.03508758544921875 0.006173133850097656 0.0030832290649414062 0 0
283 0.00010585784912109375 9.298324584960938e-05 0.0015828609466552734 0.12987256050109863 0.03315138816833496 0.0036089420318603516 0 0 0
284 4.482269287109375e-05 7.104873657226562e-05 0.0032262802124023438 0.13265085220336914 0.034654855728149414 0.006309032440185547 0.0029358863830566406 0 0
285 5.507469177246094e-05 6.461143493652344e-05 0.0007457733154296875 0.1291332244873047 0.03338432312011719 0.005797624588012695 0 0 0
286 5.459785461425781e-05 6.866455078125e-05 0.0015590190887451172 0.13055205345153809 0.03376269340515137 0.007491588592529297 0.0036094188690185547 0 0
287 5.459785461425781e-05 6.437301635742188e-05 0.0012104511260986328 0.13223695755004883 0.035521745681762695 0.0064127445220947266 0 0 0
288 4.124641418457031e-05 6.0558319091796875e-05 0.0009455680847167969 0.132537841796875 0.036913394927978516 0.0059773921966552734 0.002392292022705078 0 0
289 5.555152893066406e-05 6.461143493652344e-05 0.0008006095886230469 0.1352372169494629 0.029964208602905273 0.003763437271118164 0 0 0
290 4.792213439941406e-05 6.270408630371094e-05 0.0006341934204101562 0.13578009605407715 0.03485584259033203 0.004446744918823242 0.0025184154510498047 0 0
291 5.9604644775390625e-05 7.128715515136719e-05 0.0024487972259521484 0.13584613800048828 0.03589963912963867 0.0078122615814208984 0 0 0
292 4.744529724121094e-05 7.414817810058594e-05 0.006366729736328125 0.135115385055542 0.03761124610900879 0.005662441253662109 0.0038657188415527344 0 0
293 9.1552734375e-05 8.320808410644531e-05 0.003843545913696289 0.15094494819641113 0.04282999038696289 0.007015228271484375 0 0 0
294 5.078315734863281e-05 6.985664367675781e-05 0.0007164478302001953 0.1378927230834961 0.034088134765625 0.004811286926269531 0.003014087677001953 0 0
295 5.555152893066406e-05 6.985664367675781e-05 0.0007760524749755859 0.1404726505279541 0.03922009468078613 0.007567644119262695 0 0 0
296 4.76837158203125e-05 7.2479248046875e-05 0.0018024444580078125 0.14140534400939941 0.03493309020996094 0.0053369998931884766 0.0037200450897216797 0 0
297 5.316734313964844e-05 6.651878356933594e-05 0.0006151199340820312 0.13982677459716797 0.03574991226196289 0.003490447998046875 0 0 0
298 8.296966552734375e-05 8.273124694824219e-05 0.0020961761474609375 0.1450033187866211 0.038004159927368164 0.004823207855224609 0.0029456615447998047 0 0
299 5.650520324707031e-05 6.461143493652344e-05 0.0006818771362304688 0.14154434204101562 0.04264569282531738 0.00574183464050293 0 0 0
300 4.220008850097656e-05 6.604194641113281e-05 0.0007898807525634766 0.14458370208740234 0.0371549129486084 0.006869077682495117 0.0039441585540771484 0 0
301 5.650520324707031e-05 6.842613220214844e-05 0.0015265941619873047 0.1454930305480957 0.03685355186462402 0.006318092346191406 0 0 0
302 5.626678466796875e-05 8.0108642578125e-05 0.0038378238677978516 0.14524459838867188 0.03851485252380371 0.008235692977905273 0.0027315616607666016 0 0
303 5.8650970458984375e-05 6.818771362304688e-05 0.0024068355560302734 0.14603972434997559 0.03751492500305176 0.008289337158203125 0 0 0
304 4.315376281738281e-05 7.295608520507812e-05 0.0006568431854248047 0.1589512825012207 0.04012179374694824 0.007496356964111328 0.0030565261840820312 0 0
305 6.890296936035156e-05 7.653236389160156e-05 0.0016672611236572266 0.15003013610839844 0.03880023956298828 0.0059680938720703125 0 0 0
306 4.744529724121094e-05 6.29425048828125e-05 0.0007870197296142578 0.14849090576171875 0.03452563285827637 0.0061740875244140625 0.002240419387817383 0 0
307 8.96453857421875e-05 8.511543273925781e-05 0.0024869441986083984 0.15011239051818848 0.034032583236694336 0.006122112274169922 0 0 0
308 4.267692565917969e-05 6.461143493652344e-05 0.0010290145874023438 0.16664719581604004 0.03411865234375 0.005126237869262695 0.004212141036987305 0 0
309 6.151199340820312e-05 7.2479248046875e-05 0.0025434494018554688 0.1521620750427246 0.03522539138793945 0.005994319915771484 0 0 0
310 4.7206878662109375e-05 6.866455078125e-05 0.001024007797241211 0.15400075912475586 0.03629493713378906 0.005279541015625 0.003148317337036133 0 0
311 0.00010943412780761719 7.796287536621094e-05 0.0012423992156982422 0.15718293190002441 0.037912607192993164 0.007184267044067383 0 0 0
312 4.291534423828125e-05 6.67572021484375e-05 0.001257181167602539 0.15439534187316895 0.04047346115112305 0.004853963851928711 0.00279998779296875 0 0
313 0.00011134147644042969 7.557868957519531e-05 0.001699209213256836 0.15721344947814941 0.037543535232543945 0.009131193161010742 0 0 0
314 9.5367431640625e-05 8.606910705566406e-05 0.0020685195922851562 0.15424156188964844 0.0442502498626709 0.01021122932434082 0.0029420852661132812 0 0
315 5.7220458984375e-05 6.318092346191406e-05 0.0014553070068359375 0.15914106369018555 0.03205513954162598 0.00547337532043457 0 0 0
316 4.9591064453125e-05 9.799003601074219e-05 0.0014812946319580078 0.16032648086547852 0.03792977333068848 0.006005525588989258 0.0029256343841552734 0 0
317 9.417533874511719e-05 0.00011134147644042969 0.0011811256408691406 0.16083240509033203 0.0389406681060791 0.010272502899169922 0 0 0
318 5.1021575927734375e-05 7.319450378417969e-05 0.0017685890197753906 0.1609194278717041 0.03769946098327637 0.00820612907409668 0.002946615219116211 0 0
319 5.936622619628906e-05 6.604194641113281e-05 0.001024007797241211 0.16288042068481445 0.03930783271789551 0.006293535232543945 0 0 0
320 3.886222839355469e-05 6.079673767089844e-05 0.0008265972137451172 0.16358232498168945 0.041167497634887695 0.00513911247253418 0.0026252269744873047 0 0
321 0.00011658668518066406 8.606910705566406e-05 0.0015048980712890625 0.16674089431762695 0.044773101806640625 0.00864410400390625 0 0 0
322 5.626678466796875e-05 7.152557373046875e-05 0.0010287761688232422 0.16500353813171387 0.04311537742614746 0.006370067596435547 0.002483844757080078 0 0
323 5.7220458984375e-05 6.556510925292969e-05 0.0013606548309326172 0.16478466987609863 0.0358424186706543 0.0050201416015625 0 0 0
324 5.459785461425781e-05 6.67572021484375e-05 0.0011897087097167969 0.16919350624084473 0.037160396575927734 0.008569717407226562 0.003362894058227539 0 0
325 7.200241088867188e-05 7.557868957519531e-05 0.0007970333099365234 0.17047882080078125 0.03819847106933594 0.0065691471099853516 0 0 0
326 8.916854858398438e-05 8.535385131835938e-05 0.0039365291595458984 0.16958236694335938 0.03660392761230469 0.008283615112304688 0.002753734588623047 0 0
327 6.389617919921875e-05 9.131431579589844e-05 0.0027718544006347656 0.17145919799804688 0.04463982582092285 0.006326436996459961 0 0 0
328 4.458427429199219e-05 6.771087646484375e-05 0.004637479782104492 0.16845917701721191 0.03729867935180664 0.006289005279541016 0.004996061325073242 0 0
329 6.0558319091796875e-05 7.2479248046875e-05 0.0007975101470947266 0.1731860637664795 0.04134082794189453 0.008731365203857422 0 0 0
330 5.2928924560546875e-05 6.389617919921875e-05 0.0009632110595703125 0.17563199996948242 0.03991818428039551 0.009134531021118164 0.0032198429107666016 0 0
331 9.584426879882812e-05 0.00030493736267089844 0.002439737319946289 0.17392420768737793 0.042214155197143555 0.005926609039306641 0 0 0
332 4.506111145019531e-05 6.914138793945312e-05 0.0031664371490478516 0.17789649963378906 0.039258480072021484 0.008112192153930664 0.003513336181640625 0 0
333 0.00020956993103027344 7.462501525878906e-05 0.0018253326416015625 0.1797046661376953 0.04034924507141113 0.004355669021606445 0 0 0
334 8.845329284667969e-05 7.987022399902344e-05 0.0025529861450195312 0.17787885665893555 0.03922319412231445 0.008084297180175781 0.003901958465576172 0 0
335 6.079673767089844e-05 7.152557373046875e-05 0.0021250247955322266 0.17977571487426758 0.05341529846191406 0.007742404937744141 0 0 0
336 3.9577484130859375e-05 5.745887756347656e-05 0.0009024143218994141 0.1808147430419922 0.03791093826293945 0.009335517883300781 0.0029888153076171875 0 0
337 0.00010919570922851562 8.416175842285156e-05 0.002663135528564453 0.180924654006958 0.03890824317932129 0.006403446197509766 0 0 0
338 4.8160552978515625e-05 6.103515625e-05 0.00157928466796875 0.18794488906860352 0.04052114486694336 0.006569385528564453 0.0027213096618652344 0 0
339 6.532669067382812e-05 8.034706115722656e-05 0.001953125 0.186798095703125 0.03932595252990723 0.005716800689697266 0 0 0
340 4.482269287109375e-05 6.818771362304688e-05 0.0009982585906982422 0.2038867473602295 0.04057168960571289 0.010455608367919922 0.0032367706298828125 0 0
341 6.198883056640625e-05 6.985664367675781e-05 0.001169443130493164 0.18514275550842285 0.042649030685424805 0.008467674255371094 0 0 0
342 5.0067901611328125e-05 6.818771362304688e-05 0.0006906986236572266 0.19471311569213867 0.039411067962646484 0.007524251937866211 0.0037152767181396484 0 0
343 5.626678466796875e-05 6.222724914550781e-05 0.0007755756378173828 0.18869876861572266 0.04198932647705078 0.009402751922607422 0 0 0
344 4.863739013671875e-05 7.104873657226562e-05 0.0010790824890136719 0.19093036651611328 0.04377889633178711 0.006963491439819336 0.0033409595489501953 0 0
345 6.079673767089844e-05 6.818771362304688e-05 0.0007262229919433594 0.18857097625732422 0.043175697326660156 0.008993148803710938 0 0 0
346 0.000118255615234375 8.487701416015625e-05 0.0026731491088867188 0.18994545936584473 0.04452657699584961 0.007355928421020508 0.004681110382080078 0 0
347 0.0001347064971923828 8.988380432128906e-05 0.0018601417541503906 0.19505977630615234 0.04244589805603027 0.008093118667602539 0 0 0
348 4.935264587402344e-05 7.891654968261719e-05 0.0012946128845214844 0.193162202835083 0.044504404067993164 0.00975942611694336 0.0036246776580810547 0 0
349 9.894371032714844e-05 8.702278137207031e-05 0.001661539077758789 0.1929171085357666 0.03979754447937012 0.009173154830932617 0 0 0
350 4.982948303222656e-05 5.936622619628906e-05 0.0008058547973632812 0.19511055946350098 0.042435407638549805 0.0077800750732421875 0.004121541976928711 0 0
351 6.222724914550781e-05 6.890296936035156e-05 0.0006935596466064453 0.19512200355529785 0.03974294662475586 0.007086038589477539 0 0 0
352 4.9114227294921875e-05 6.771087646484375e-05 0.0007050037384033203 0.1980748176574707 0.04087686538696289 0.005758047103881836 0.0034079551696777344 0 0
353 9.822845458984375e-05 8.296966552734375e-05 0.0024504661560058594 0.19696974754333496 0.04159855842590332 0.0059967041015625 0 0 0
354 5.1975250244140625e-05 7.152557373046875e-05 0.002346515655517578 0.19997692108154297 0.043801069259643555 0.00932765007019043 0.0030090808868408203 0 0
355 7.176399230957031e-05 7.43865966796875e-05 0.001497507095336914 0.2000284194946289 0.04750394821166992 0.010379791259765625 0 0 0
356 4.863739013671875e-05 7.104873657226562e-05 0.00319671630859375 0.2018296718597412 0.04148221015930176 0.00793004035949707 0.0033245086669921875 0 0
357 6.67572021484375e-05 6.866455078125e-05 0.0012345314025878906 0.20543479919433594 0.042667388916015625 0.009186983108520508 0 0 0
358 8.797645568847656e-05 8.273124694824219e-05 0.003034353256225586 0.204970121383667 0.038112640380859375 0.008431196212768555 0.003934383392333984 0 0
359 9.799003601074219e-05 8.821487426757812e-05 0.0016412734985351562 0.20412087440490723 0.0421900749206543 0.009803533554077148 0 0 0
360 4.4345855712890625e-05 6.747245788574219e-05 0.0009999275207519531 0.21131634712219238 0.04166865348815918 0.014494895935058594 0.006448030471801758 0 0
361 6.031990051269531e-05 6.890296936035156e-05 0.0009593963623046875 0.20865988731384277 0.04089999198913574 0.009329795837402344 0 0 0
362 9.965896606445312e-05 9.369850158691406e-05 0.003347635269165039 0.2198338508605957 0.03903317451477051 0.00582575798034668 0.0034728050231933594 0 0
363 6.67572021484375e-05 6.723403930664062e-05 0.002048969268798828 0.21120476722717285 0.04339170455932617 0.009591341018676758 0 0 0
364 4.696846008300781e-05 6.890296936035156e-05 0.0012023448944091797 0.21825432777404785 0.04590797424316406 0.006014823913574219 0.003971576690673828 0 0
365 6.461143493652344e-05 7.104873657226562e-05 0.0020635128021240234 0.2129836082458496 0.04561638832092285 0.007794618606567383 0 0 0
366 5.53131103515625e-05 7.295608520507812e-05 0.002402782440185547 0.2173159122467041 0.044515132904052734 0.007665157318115234 0.0035681724548339844 0 0
367 0.00014138221740722656 9.5367431640625e-05 0.0016815662384033203 0.21129631996154785 0.05152773857116699 0.008032560348510742 0 0 0
368 4.315376281738281e-05 5.888938903808594e-05 0.0007252693176269531 0.2142024040222168 0.03968000411987305 0.008615493774414062 0.0037965774536132812 0 0
369 6.198883056640625e-05 7.152557373046875e-05 0.0015609264373779297 0.21817278861999512 0.04644036293029785 0.01130223274230957 0 0 0
370 5.2928924560546875e-05 7.176399230957031e-05 0.0021924972534179688 0.21827173233032227 0.05220770835876465 0.012199878692626953 0.005223274230957031 0 0
371 6.4849853515625e-05 7.224082946777344e-05 0.001968860626220703 0.22269058227539062 0.04714512825012207 0.008806705474853516 0 0 0
372 4.7206878662109375e-05 6.580352783203125e-05 0.0010380744934082031 0.2219831943511963 0.045674800872802734 0.0076122283935546875 0.0031092166900634766 0 0
373 0.0001533031463623047 8.797645568847656e-05 0.0013816356658935547 0.22486639022827148 0.048750877380371094 0.005846977233886719 0 0 0
374 5.054473876953125e-05 6.437301635742188e-05 0.0015711784362792969 0.2236039638519287 0.05054354667663574 0.01048898696899414 0.0054514408111572266 0 0
375 7.200241088867188e-05 0.002493143081665039 0.0008513927459716797 0.22442364692687988 0.04201483726501465 0.009519815444946289 0 0 0
376 4.9114227294921875e-05 7.104873657226562e-05 0.002200603485107422 0.22311949729919434 0.04508471488952637 0.007994413375854492 0.003525972366333008 0 0
377 6.413459777832031e-05 6.937980651855469e-05 0.0009989738464355469 0.22452688217163086 0.05467939376831055 0.008046627044677734 0 0 0
378 5.125999450683594e-05 6.699562072753906e-05 0.0007586479187011719 0.2306809425354004 0.04913330078125 0.008152008056640625 0.0033369064331054688 0 0
379 9.751319885253906e-05 7.915496826171875e-05 0.0033464431762695312 0.2336881160736084 0.05173516273498535 0.010990381240844727 0 0 0
380 4.649162292480469e-05 6.794929504394531e-05 0.0008375644683837891 0.23178625106811523 0.05442690849304199 0.008058547973632812 0.004385709762573242 0 0
381 0.00010061264038085938 8.559226989746094e-05 0.0010180473327636719 0.22998929023742676 0.04649519920349121 0.009541511535644531 0 0 0
382 9.751319885253906e-05 8.440017700195312e-05 0.001667022705078125 0.23447847366333008 0.05444931983947754 0.008734703063964844 0.004948854446411133 0 0
383 0.00010991096496582031 9.417533874511719e-05 0.00164794921875 0.23719382286071777 0.04759335517883301 0.010227441787719727 0 0 0
384 4.3392181396484375e-05 6.222724914550781e-05 0.001001596450805664 0.23424530029296875 0.047249555587768555 0.007192850112915039 0.006102800369262695 0 0
385 6.818771362304688e-05 6.747245788574219e-05 0.0017726421356201172 0.23946928977966309 0.04998016357421875 0.009646415710449219 0 0 0
386 9.322166442871094e-05 9.083747863769531e-05 0.0030646324157714844 0.23784732818603516 0.04950428009033203 0.008962154388427734 0.007256984710693359 0 0
