n numpy scipy pyfftw dft_loop dft_para_loop dft_matr dft_inter dft_radix2 dft_radix2f
1045 0.0001010894775390625 8.177757263183594e-05 0.002262115478515625 0 0.25226712226867676 0.06796765327453613 0 0 0
1046 0.00015234947204589844 0.0001308917999267578 0.0040547847747802734 0 0.2337026596069336 0.07182788848876953 0.028179645538330078 0 0
1047 0.00017142295837402344 0.00016069412231445312 0.0025556087493896484 0 0.2643473148345947 0.0655210018157959 0 0 0
1048 0.00015044212341308594 0.00012636184692382812 0.007883548736572266 0 0.24489331245422363 0.0643625259399414 0.031043529510498047 0 0
1049 0.00016570091247558594 0.00015020370483398438 0.0035660266876220703 0 0.23313260078430176 0.07416319847106934 0 0 0
1050 7.462501525878906e-05 7.653236389160156e-05 0.0009515285491943359 0 0.25584888458251953 0.06577944755554199 0.046872615814208984 0 0
1051 0.0001499652862548828 0.00011944770812988281 0.0038573741912841797 0 0.25810980796813965 0.06506705284118652 0 0 0
1052 0.00014734268188476562 0.0001342296600341797 0.00644683837890625 0 0.2553129196166992 0.06954360008239746 0.03213024139404297 0 0
1053 9.012222290039062e-05 7.343292236328125e-05 0.0014185905456542969 0 0.25190114974975586 0.07773828506469727 0 0 0
1054 7.867813110351562e-05 9.036064147949219e-05 0.0033190250396728516 0 0.24885272979736328 0.06737494468688965 0.035527706146240234 0 0
1055 0.00017118453979492188 0.00013589859008789062 0.00321197509765625 0 0.2513763904571533 0.07375693321228027 0 0 0
1056 6.127357482910156e-05 7.176399230957031e-05 0.0011506080627441406 0 0.2612295150756836 0.0801246166229248 0.029485464096069336 0 0
1057 0.0001125335693359375 0.00011706352233886719 0.0021686553955078125 0 0.25782275199890137 0.07164812088012695 0 0 0
1058 7.772445678710938e-05 8.893013000488281e-05 0.0029697418212890625 0 0.2502248287200928 0.0693206787109375 0.037549734115600586 0 0
1059 0.0002384185791015625 0.00013518333435058594 0.0021474361419677734 0 0.25315022468566895 0.07223868370056152 0 0 0
1060 8.392333984375e-05 9.894371032714844e-05 0.0034437179565429688 0 0.24401640892028809 0.07660222053527832 0.042006731033325195 0 0
1061 0.00017404556274414062 0.0001342296600341797 0.003969430923461914 0 0.24866962432861328 0.06838321685791016 0 0 0
1062 9.083747863769531e-05 9.679794311523438e-05 0.0016021728515625 0 0.23964834213256836 0.06206035614013672 0.034389495849609375 0 0
1063 0.0001697540283203125 0.0001361370086669922 0.003260374069213867 0 0.25069236755371094 0.07339286804199219 0 0 0
1064 7.009506225585938e-05 8.130073547363281e-05 0.00124359130859375 0 0.24971652030944824 0.06794404983520508 0.032579898834228516 0 0
1065 9.918212890625e-05 9.751319885253906e-05 0.0017232894897460938 0 0.24976205825805664 0.06789970397949219 0 0 0
1066 7.843971252441406e-05 8.535385131835938e-05 0.0052640438079833984 0 0.25308704376220703 0.07507801055908203 0.03680276870727539 0 0
1067 0.00010609626770019531 0.00010991096496582031 0.0022008419036865234 0 0.25445127487182617 0.06776762008666992 0 0 0
1068 7.843971252441406e-05 0.00010251998901367188 0.004332304000854492 0 0.26897335052490234 0.07099223136901855 0.03660011291503906 0 0
1069 0.00017309188842773438 0.00013375282287597656 0.003540515899658203 0 0.2534201145172119 0.06749892234802246 0 0 0
1070 9.226799011230469e-05 0.00011992454528808594 0.003294229507446289 0 0.2675178050994873 0.07804703712463379 0.044548988342285156 0 0
1071 9.34600830078125e-05 7.772445678710938e-05 0.0009655952453613281 0 0.24672150611877441 0.07491850852966309 0 0 0
1072 8.0108642578125e-05 0.00010752677917480469 0.001409292221069336 0 0.2600407600402832 0.07188940048217773 0.03399848937988281 0 0
1073 0.00010061264038085938 9.298324584960938e-05 0.002602100372314453 0 0.23453521728515625 0.07813692092895508 0 0 0
1074 0.00016498565673828125 0.000148773193359375 0.0043141841888427734 0 0.25118374824523926 0.07708978652954102 0.04696369171142578 0 0
1075 9.226799011230469e-05 7.772445678710938e-05 0.0015935897827148438 0 0.2539033889770508 0.06965017318725586 0 0 0
1076 0.0001595020294189453 0.0001380443572998047 0.00544285774230957 0 0.24711251258850098 0.0734562873840332 0.037630319595336914 0 0
1077 0.00017452239990234375 0.0001342296600341797 0.0026810169219970703 0 0.2526116371154785 0.07347512245178223 0 0 0
1078 7.62939453125e-05 7.772445678710938e-05 0.0017871856689453125 0 0.2479100227355957 0.06231570243835449 0.0398249626159668 0 0
1079 0.00010323524475097656 0.00010466575622558594 0.0014507770538330078 0 0.247269868850708 0.07426738739013672 0 0 0
1080 6.67572021484375e-05 7.653236389160156e-05 0.0014297962188720703 0 0.2527623176574707 0.07765507698059082 0.032112836837768555 0 0
1081 9.870529174804688e-05 9.512901306152344e-05 0.001020193099975586 0 0.2649857997894287 0.0665740966796875 0 0 0
1082 0.0001804828643798828 0.00014662742614746094 0.004640102386474609 0 0.2612464427947998 0.07657551765441895 0.031911373138427734 0 0
1083 0.00010347366333007812 8.678436279296875e-05 0.0032949447631835938 0 0.26586270332336426 0.07634615898132324 0 0 0
1084 0.00017881393432617188 0.00013875961303710938 0.01132345199584961 0 0.2655510902404785 0.07297539710998535 0.036615610122680664 0 0
1085 9.393692016601562e-05 9.465217590332031e-05 0.0010862350463867188 0 0.2593801021575928 0.08457803726196289 0 0 0
1086 0.000179290771484375 0.00014257431030273438 0.004141092300415039 0 0.2834632396697998 0.07662510871887207 0.047502756118774414 0 0
1087 0.0001983642578125 0.0002167224884033203 0.0036041736602783203 0 0.25002598762512207 0.09841370582580566 0 0 0
1088 7.867813110351562e-05 0.00012493133544921875 0.0008885860443115234 0 0.27367115020751953 0.0743250846862793 0.03476548194885254 0 0
1089 9.322166442871094e-05 8.368492126464844e-05 0.002238035202026367 0 0.25118398666381836 0.08018922805786133 0 0 0
1090 0.00019502639770507812 0.00013947486877441406 0.0025124549865722656 0 0.2551991939544678 0.07705283164978027 0.0373687744140625 0 0
1091 0.00019979476928710938 0.00012922286987304688 0.003969907760620117 0 0.26489877700805664 0.07279849052429199 0 0 0
1092 6.723403930664062e-05 7.987022399902344e-05 0.0014445781707763672 0 0.2666606903076172 0.08057165145874023 0.036829233169555664 0 0
1093 0.00020575523376464844 0.000125885009765625 0.003528594970703125 0 0.2665390968322754 0.07355451583862305 0 0 0
1094 0.0002009868621826172 0.00013399124145507812 0.004385471343994141 0 0.26290297508239746 0.07796931266784668 0.03590273857116699 0 0
1095 0.00010776519775390625 9.703636169433594e-05 0.003177642822265625 0 0.263643741607666 0.08998346328735352 0 0 0
1096 9.131431579589844e-05 0.00012254714965820312 0.007883548736572266 0 0.250791072845459 0.07721781730651855 0.03416633605957031 0 0
1097 0.00016641616821289062 0.0001316070556640625 0.002819061279296875 0 0.2718088626861572 0.07103991508483887 0 0 0
1098 8.440017700195312e-05 9.775161743164062e-05 0.003737211227416992 0 0.2782125473022461 0.09003353118896484 0.0363316535949707 0 0
1099 0.0001919269561767578 0.00013828277587890625 0.003396272659301758 0 0.27603840827941895 0.07037520408630371 0 0 0
1100 6.318092346191406e-05 7.486343383789062e-05 0.0014693737030029297 0 0.28984975814819336 0.07504963874816895 0.03625202178955078 0 0
1101 0.00020265579223632812 0.0001366138458251953 0.002458333969116211 0 0.25246119499206543 0.0810544490814209 0 0 0
1102 8.416175842285156e-05 8.893013000488281e-05 0.003360271453857422 0 0.25914859771728516 0.07871389389038086 0.03415369987487793 0 0
1103 0.0002257823944091797 0.00014543533325195312 0.0025987625122070312 0 0.2569444179534912 0.06759405136108398 0 0 0
1104 6.508827209472656e-05 7.891654968261719e-05 0.001382589340209961 0 0.2658810615539551 0.07905817031860352 0.03466010093688965 0 0
1105 0.00010657310485839844 8.273124694824219e-05 0.0018682479858398438 0 0.2546122074127197 0.08934593200683594 0 0 0
1106 0.00011157989501953125 0.00010538101196289062 0.0015273094177246094 0 0.2667555809020996 0.07634139060974121 0.042816162109375 0 0
1107 9.417533874511719e-05 8.320808410644531e-05 0.0019032955169677734 0 0.2524397373199463 0.07962608337402344 0 0 0
1108 0.00015854835510253906 0.0001270771026611328 0.0048906803131103516 0 0.2832198143005371 0.08504748344421387 0.03946852684020996 0 0
1109 0.0001804828643798828 0.0001399517059326172 0.0031485557556152344 0 0.2691226005554199 0.07222294807434082 0 0 0
1110 8.034706115722656e-05 9.679794311523438e-05 0.002846956253051758 0 0.26865577697753906 0.07823491096496582 0.045529842376708984 0 0
1111 0.00020003318786621094 0.0001239776611328125 0.0026903152465820312 0 0.25605034828186035 0.07486414909362793 0 0 0
1112 0.00015783309936523438 0.0001385211944580078 0.005359649658203125 0 0.29137110710144043 0.08712983131408691 0.04228687286376953 0 0
1113 0.00010180473327636719 8.654594421386719e-05 0.0018379688262939453 0 0.26642298698425293 0.07773137092590332 0 0 0
1114 0.00016427040100097656 0.00013208389282226562 0.0038955211639404297 0 0.2604069709777832 0.08137774467468262 0.04237627983093262 0 0
1115 0.00016736984252929688 0.0001308917999267578 0.0031058788299560547 0 0.284466028213501 0.07789945602416992 0 0 0
1116 6.699562072753906e-05 8.702278137207031e-05 0.001024007797241211 0 0.2675788402557373 0.08025789260864258 0.034581899642944336 0 0
1117 0.00017023086547851562 0.0001347064971923828 0.0030105113983154297 0 0.26584434509277344 0.08073878288269043 0 0 0
1118 8.559226989746094e-05 9.298324584960938e-05 0.003108978271484375 0 0.28833937644958496 0.07066798210144043 0.03871464729309082 0 0
1119 0.00016546249389648438 0.00012803077697753906 0.0024008750915527344 0 0.2745053768157959 0.0887446403503418 0 0 0
1120 6.532669067382812e-05 8.177757263183594e-05 0.0019083023071289062 0 0.25882840156555176 0.08788919448852539 0.03227114677429199 0 0
1121 0.00010085105895996094 0.000118255615234375 0.0016906261444091797 0 0.2899014949798584 0.08294343948364258 0 0 0
1122 7.939338684082031e-05 8.916854858398438e-05 0.00639796257019043 0 0.24915099143981934 0.08183813095092773 0.03664827346801758 0 0
1123 0.0001838207244873047 0.00013065338134765625 0.0028798580169677734 0 0.2702937126159668 0.07667088508605957 0 0 0
1124 0.0001766681671142578 0.0001728534698486328 0.004573345184326172 0 0.2705838680267334 0.07098269462585449 0.03276562690734863 0 0
1125 8.702278137207031e-05 7.843971252441406e-05 0.0013458728790283203 0 0.2911849021911621 0.09056401252746582 0 0 0
1126 0.00015997886657714844 0.0001494884490966797 0.0036721229553222656 0 0.2953181266784668 0.09167599678039551 0.04118680953979492 0 0
1127 9.489059448242188e-05 0.000102996826171875 0.0009534358978271484 0 0.27443885803222656 0.08054661750793457 0 0 0
1128 7.200241088867188e-05 8.225440979003906e-05 0.0017032623291015625 0 0.2889859676361084 0.07933783531188965 0.03997516632080078 0 0
1129 0.00017404556274414062 0.0001266002655029297 0.0036249160766601562 0 0.277388334274292 0.07435131072998047 0 0 0
1130 9.894371032714844e-05 0.00013184547424316406 0.0036401748657226562 0 0.2771260738372803 0.0812070369720459 0.03168034553527832 0 0
1131 9.512901306152344e-05 8.702278137207031e-05 0.002354145050048828 0 0.281846284866333 0.08158421516418457 0 0 0
1132 0.0001518726348876953 0.0001366138458251953 0.0056607723236083984 0 0.24817609786987305 0.09878396987915039 0.03381013870239258 0 0
1133 0.00014328956604003906 0.00011491775512695312 0.003403186798095703 0 0.27017807960510254 0.08355116844177246 0 0 0
1134 7.534027099609375e-05 8.0108642578125e-05 0.001280069351196289 0 0.27492618560791016 0.08053088188171387 0.03537702560424805 0 0
1135 0.0001773834228515625 0.00016427040100097656 0.002865314483642578 0 0.2966480255126953 0.08062291145324707 0 0 0
1136 7.605552673339844e-05 9.894371032714844e-05 0.0018687248229980469 0 0.28063440322875977 0.08490180969238281 0.03529524803161621 0 0
1137 0.0001895427703857422 0.00013685226440429688 0.002611875534057617 0 0.2857825756072998 0.08791732788085938 0 0 0
1138 0.00015163421630859375 0.000141143798828125 0.0027701854705810547 0 0.2911710739135742 0.08964800834655762 0.04394960403442383 0 0
1139 0.000102996826171875 0.00010037422180175781 0.0017919540405273438 0 0.2930617332458496 0.09284377098083496 0 0 0
1140 7.128715515136719e-05 8.606910705566406e-05 0.0012211799621582031 0 0.30710291862487793 0.12920689582824707 0.041828155517578125 0 0
1141 0.0001723766326904297 0.00012874603271484375 0.0026314258575439453 0 0.2805936336517334 0.0935981273651123 0 0 0
1142 0.00015354156494140625 0.00014019012451171875 0.002910137176513672 0 0.28763818740844727 0.07989859580993652 0.040116071701049805 0 0
1143 0.0001690387725830078 0.000125885009765625 0.0016217231750488281 0 0.29360461235046387 0.09622597694396973 0 0 0
1144 7.081031799316406e-05 8.177757263183594e-05 0.01355433464050293 0 0.3059346675872803 0.07991528511047363 0.04447340965270996 0 0
1145 0.00016617774963378906 0.0001361370086669922 0.0024251937866210938 0 0.2717409133911133 0.08418488502502441 0 0 0
1146 0.0001537799835205078 0.00013256072998046875 0.004651546478271484 0 0.27942585945129395 0.07343363761901855 0.04096102714538574 0 0
1147 0.00010013580322265625 0.00010919570922851562 0.0037941932678222656 0 0.2942008972167969 0.08303475379943848 0 0 0
1148 7.462501525878906e-05 8.940696716308594e-05 0.0031554698944091797 0 0.29840850830078125 0.08339214324951172 0.04709053039550781 0 0
1149 0.00017762184143066406 0.00012993812561035156 0.0023279190063476562 0 0.2912628650665283 0.09175753593444824 0 0 0
1150 8.225440979003906e-05 8.392333984375e-05 0.000997781753540039 0 0.29780030250549316 0.0809481143951416 0.042482852935791016 0 0
1151 0.00016379356384277344 0.00014710426330566406 0.002515077590942383 0 0.30841994285583496 0.08965468406677246 0 0 0
1152 6.461143493652344e-05 7.414817810058594e-05 0.0010340213775634766 0 0.30866527557373047 0.0834035873413086 0.038781166076660156 0 0
1153 0.0001914501190185547 0.00014209747314453125 0.00302886962890625 0 0.2853515148162842 0.09310698509216309 0 0 0
1154 0.00017881393432617188 0.0001506805419921875 0.004942178726196289 0 0.30559539794921875 0.0958402156829834 0.04942679405212402 0 0
1155 9.036064147949219e-05 7.43865966796875e-05 0.001386880874633789 0 0.30683326721191406 0.08667254447937012 0 0 0
1156 7.510185241699219e-05 0.0001163482666015625 0.007883787155151367 0 0.300795316696167 0.09772896766662598 0.043216705322265625 0 0
1157 0.00010704994201660156 0.00010967254638671875 0.0014908313751220703 0 0.2926182746887207 0.08936762809753418 0 0 0
1158 0.0001709461212158203 0.00014162063598632812 0.004727602005004883 0 0.2824270725250244 0.08901762962341309 0.04308295249938965 0 0
1159 9.703636169433594e-05 9.465217590332031e-05 0.0030143260955810547 0 0.2924635410308838 0.08000636100769043 0 0 0
1160 8.654594421386719e-05 7.987022399902344e-05 0.001842498779296875 0 0.3029358386993408 0.09235858917236328 0.03790783882141113 0 0
1161 9.775161743164062e-05 7.891654968261719e-05 0.0017249584197998047 0 0.28368377685546875 0.09614729881286621 0 0 0
1162 9.608268737792969e-05 0.00010943412780761719 0.001956462860107422 0 0.30008840560913086 0.09400057792663574 0.0459139347076416 0 0
1163 0.00019598007202148438 0.0001418590545654297 0.003445863723754883 0 0.306246280670166 0.10457348823547363 0 0 0
1164 8.153915405273438e-05 0.00010514259338378906 0.0024123191833496094 0 0.29055213928222656 0.10270929336547852 0.041263580322265625 0 0
1165 0.0001811981201171875 0.0001418590545654297 0.002335071563720703 0 0.2814183235168457 0.09193611145019531 0 0 0
1166 8.7738037109375e-05 9.489059448242188e-05 0.005560159683227539 0 0.3117048740386963 0.08882927894592285 0.04656386375427246 0 0
1167 0.00017547607421875 0.00013875961303710938 0.0026426315307617188 0 0.304642915725708 0.0989828109741211 0 0 0
1168 8.0108642578125e-05 9.894371032714844e-05 0.0015435218811035156 0 0.29294252395629883 0.09092402458190918 0.05775904655456543 0 0
1169 0.00017595291137695312 0.0001392364501953125 0.0024514198303222656 0 0.2954590320587158 0.09844827651977539 0 0 0
1170 7.534027099609375e-05 8.296966552734375e-05 0.0013973712921142578 0 0.29000210762023926 0.08362579345703125 0.04406332969665527 0 0
1171 0.0001850128173828125 0.00013589859008789062 0.0023086071014404297 0 0.30138707160949707 0.0884554386138916 0 0 0
1172 0.0001735687255859375 0.00014328956604003906 0.005106449127197266 0 0.3069283962249756 0.08681941032409668 0.04675412178039551 0 0
1173 0.00010156631469726562 8.893013000488281e-05 0.0022830963134765625 0 0.3053591251373291 0.10071229934692383 0 0 0
1174 0.0001881122589111328 0.00015234947204589844 0.004227638244628906 0 0.2860264778137207 0.08026623725891113 0.048520803451538086 0 0
1175 0.00013303756713867188 0.000110626220703125 0.0014259815216064453 0 0.29187583923339844 0.09203028678894043 0 0 0
1176 6.771087646484375e-05 7.843971252441406e-05 0.0010955333709716797 0 0.2949380874633789 0.09935355186462402 0.04914999008178711 0 0
1177 0.00011301040649414062 0.00010609626770019531 0.0037071704864501953 0 0.33434271812438965 0.09826898574829102 0 0 0
1178 8.654594421386719e-05 9.560585021972656e-05 0.0033674240112304688 0 0.3351924419403076 0.09947395324707031 0.048809051513671875 0 0
1179 0.00011539459228515625 0.00011682510375976562 0.0033197402954101562 0 0.28186631202697754 0.08614349365234375 0 0 0
1180 7.581710815429688e-05 0.0001289844512939453 0.0016331672668457031 0 0.3055405616760254 0.0979623794555664 0.035614728927612305 0 0
1181 0.0001823902130126953 0.00013947486877441406 0.0026705265045166016 0 0.28438305854797363 0.09268569946289062 0 0 0
1182 0.00018644332885742188 0.00014591217041015625 0.0020704269409179688 0 0.29192090034484863 0.09459066390991211 0.05475950241088867 0 0
1183 9.274482727050781e-05 8.416175842285156e-05 0.0016703605651855469 0 0.31316518783569336 0.09131979942321777 0 0 0
1184 7.462501525878906e-05 8.702278137207031e-05 0.0075778961181640625 0 0.30207085609436035 0.09013772010803223 0.03733325004577637 0 0
1185 0.00010633468627929688 0.00010538101196289062 0.0016965866088867188 0 0.33065319061279297 0.09381103515625 0 0 0
1186 0.00017142295837402344 0.00013446807861328125 0.004117488861083984 0 0.29462122917175293 0.0962526798248291 0.052559614181518555 0 0
1187 0.0001895427703857422 0.0001590251922607422 0.0029325485229492188 0 0.3237178325653076 0.10665154457092285 0 0 0
1188 6.699562072753906e-05 8.296966552734375e-05 0.001985311508178711 0 0.28676939010620117 0.09741401672363281 0.04305148124694824 0 0
1189 0.00010013580322265625 9.655952453613281e-05 0.002252817153930664 0 0.30347752571105957 0.09687972068786621 0 0 0
1190 9.322166442871094e-05 0.00010156631469726562 0.001077413558959961 0 0.32293224334716797 0.09343266487121582 0.05382990837097168 0 0
1191 0.0001780986785888672 0.0001418590545654297 0.0021038055419921875 0 0.309037446975708 0.11721324920654297 0 0 0
1192 0.00017309188842773438 0.00019311904907226562 0.005843400955200195 0 0.32748985290527344 0.09039425849914551 0.042026519775390625 0 0
1193 0.00017905235290527344 0.00013685226440429688 0.002618551254272461 0 0.3069441318511963 0.08749198913574219 0 0 0
1194 0.0001595020294189453 0.0001361370086669922 0.0019342899322509766 0 0.30112576484680176 0.09397363662719727 0.046544551849365234 0 0
1195 0.0001709461212158203 0.00015544891357421875 0.002391338348388672 0 0.3227214813232422 0.0828239917755127 0 0 0
1196 7.05718994140625e-05 8.96453857421875e-05 0.00742030143737793 0 0.3088994026184082 0.09966135025024414 0.04707527160644531 0 0
1197 9.34600830078125e-05 8.368492126464844e-05 0.0010554790496826172 0 0.28311729431152344 0.09980320930480957 0 0 0
1198 0.0001590251922607422 0.00014281272888183594 0.004836559295654297 0 0.32574033737182617 0.10454154014587402 0.049475669860839844 0 0
1199 0.00011229515075683594 0.00011348724365234375 0.002043485641479492 0 0.31977033615112305 0.09654784202575684 0 0 0
1200 6.67572021484375e-05 8.320808410644531e-05 0.0010898113250732422 0 0.2955944538116455 0.0934288501739502 0.04883122444152832 0 0
1201 0.00021648406982421875 0.0001380443572998047 0.003656625747680664 0 0.3169560432434082 0.08620905876159668 0 0 0
1202 0.00020623207092285156 0.0001506805419921875 0.005838155746459961 0 0.29922008514404297 0.10159158706665039 0.05501365661621094 0 0
1203 0.0001926422119140625 0.0001575946807861328 0.0032978057861328125 0 0.31386351585388184 0.09546756744384766 0 0 0
1204 7.62939453125e-05 9.560585021972656e-05 0.0024194717407226562 0 0.30550217628479004 0.08904552459716797 0.0502781867980957 0 0
1205 0.00018906593322753906 0.00016498565673828125 0.0026955604553222656 0 0.30262136459350586 0.09383726119995117 0 0 0
1206 9.036064147949219e-05 0.00010085105895996094 0.0022368431091308594 0 0.32640624046325684 0.09910202026367188 0.053324222564697266 0 0
1207 0.00010848045349121094 0.00013303756713867188 0.0020818710327148438 0 0.3026869297027588 0.10426902770996094 0 0 0
1208 0.00010013580322265625 0.0001361370086669922 0.004571437835693359 0 0.3448810577392578 0.09644627571105957 0.0420377254486084 0 0
1209 9.703636169433594e-05 8.249282836914062e-05 0.0027532577514648438 0 0.32073402404785156 0.10328149795532227 0 0 0
1210 8.368492126464844e-05 7.963180541992188e-05 0.0031185150146484375 0 0.29442358016967773 0.0913991928100586 0.05500960350036621 0 0
1211 0.00021195411682128906 0.00016355514526367188 0.0027647018432617188 0 0.30397629737854004 0.09366416931152344 0 0 0
1212 8.869171142578125e-05 0.00011324882507324219 0.004433393478393555 0 0.3166825771331787 0.10131168365478516 0.04712677001953125 0 0
1213 0.00020051002502441406 0.00014352798461914062 0.0035250186920166016 0 0.3487269878387451 0.08673453330993652 0 0 0
1214 0.00018715858459472656 0.000148773193359375 0.005527496337890625 0 0.31713318824768066 0.10107994079589844 0.04948997497558594 0 0
1215 9.036064147949219e-05 7.796287536621094e-05 0.0012786388397216797 0 0.3178699016571045 0.11737942695617676 0 0 0
1216 6.723403930664062e-05 8.273124694824219e-05 0.001371622085571289 0 0.3177666664123535 0.11728215217590332 0.04277372360229492 0 0
1217 0.00019478797912597656 0.00014066696166992188 0.003623485565185547 0 0.30942463874816895 0.0838017463684082 0 0 0
1218 0.00015115737915039062 9.989738464355469e-05 0.0019142627716064453 0 0.34187960624694824 0.07980680465698242 0.05149364471435547 0 0
1219 0.00010395050048828125 0.00010251998901367188 0.001735687255859375 0 0.3205690383911133 0.09075736999511719 0 0 0
1220 7.486343383789062e-05 9.655952453613281e-05 0.0021686553955078125 0 0.3250596523284912 0.09887146949768066 0.04828810691833496 0 0
1221 0.00010347366333007812 9.322166442871094e-05 0.006391286849975586 0 0.31181859970092773 0.1079108715057373 0 0 0
1222 9.036064147949219e-05 9.608268737792969e-05 0.003281116485595703 0 0.32277393341064453 0.08636331558227539 0.05199313163757324 0 0
1223 0.00023102760314941406 0.00014781951904296875 0.0025682449340820312 0 0.33844923973083496 0.09824442863464355 0 0 0
1224 6.699562072753906e-05 8.58306884765625e-05 0.0019068717956542969 0 0.3231179714202881 0.09676647186279297 0.046875953674316406 0 0
1225 9.202957153320312e-05 7.700920104980469e-05 0.0008747577667236328 0 0.32248711585998535 0.08592629432678223 0 0 0
1226 0.00017261505126953125 0.00014519691467285156 0.004919528961181641 0 0.3339521884918213 0.08775115013122559 0.043509483337402344 0 0
1227 0.0001881122589111328 0.00014138221740722656 0.0031871795654296875 0 0.3236072063446045 0.1046743392944336 0 0 0
1228 0.00017261505126953125 0.00014519691467285156 0.004945039749145508 0 0.31562256813049316 0.09429311752319336 0.0476374626159668 0 0
1229 0.00019407272338867188 0.00015282630920410156 0.0023479461669921875 0 0.3196523189544678 0.09569621086120605 0 0 0
1230 9.846687316894531e-05 9.679794311523438e-05 0.002367258071899414 0 0.31847381591796875 0.09532761573791504 0.044628143310546875 0 0
1231 0.00018548965454101562 0.0001418590545654297 0.0026993751525878906 0 0.3403480052947998 0.10188460350036621 0 0 0
1232 6.604194641113281e-05 8.153915405273438e-05 0.0033483505249023438 0 0.30758047103881836 0.09140372276306152 0.052880287170410156 0 0
1233 0.00011706352233886719 0.00013375282287597656 0.003223419189453125 0 0.32606005668640137 0.0983586311340332 0 0 0
1234 0.00021219253540039062 0.00015091896057128906 0.00413823127746582 0 0.33437514305114746 0.10293722152709961 0.04483151435852051 0 0
1235 9.751319885253906e-05 8.988380432128906e-05 0.002129793167114258 0 0.3253011703491211 0.0962369441986084 0 0 0
1236 8.58306884765625e-05 0.00011229515075683594 0.0031332969665527344 0 0.3406510353088379 0.11365389823913574 0.04937624931335449 0 0
1237 0.0002512931823730469 0.0001513957977294922 0.002286195755004883 0 0.30970311164855957 0.10574626922607422 0 0 0
1238 0.00020885467529296875 0.000148773193359375 0.00424504280090332 0 0.2988886833190918 0.08846521377563477 0.05535149574279785 0 0
1239 0.000102996826171875 0.00010037422180175781 0.0014393329620361328 0 0.3332064151763916 0.10860228538513184 0 0 0
1240 7.295608520507812e-05 8.0108642578125e-05 0.0009615421295166016 0 0.34464263916015625 0.1045832633972168 0.048383235931396484 0 0
1241 0.00011110305786132812 0.00010609626770019531 0.0033676624298095703 0 0.3496217727661133 0.11263060569763184 0 0 0
1242 8.392333984375e-05 9.036064147949219e-05 0.0021393299102783203 0 0.35033679008483887 0.1069788932800293 0.05276751518249512 0 0
1243 0.00011539459228515625 0.00011849403381347656 0.003476858139038086 0 0.3388369083404541 0.10667657852172852 0 0 0
1244 0.00020647048950195312 0.00015592575073242188 0.004914999008178711 0 0.3397359848022461 0.10808277130126953 0.0516657829284668 0 0
